"loan_status","loan_amnt","grade","home_ownership","annual_inc","emp_length","int_rate","age","emp_cat","ir_cat"
0,6000,"A","MORTGAGE",65000,12,7.14,34,"0-15","0-8"
0,4000,"A","OWN",28000,3,7.88,21,"0-15","0-8"
0,18000,"A","MORTGAGE",95000,3,7.88,24,"0-15","0-8"
0,8000,"B","RENT",46875,1,NA,31,"0-15","Missing"
0,12000,"B","RENT",62000,3,NA,38,"0-15","Missing"
0,2500,"D","RENT",54000,9,16.32,23,"0-15","13.5+"
0,7600,"A","OWN",48000,NA,7.88,38,"Missing","0-8"
0,4975,"A","RENT",75000,0,6.76,24,"0-15","0-8"
0,10000,"A","RENT",40000,3,NA,48,"0-15","Missing"
0,6000,"C","RENT",75000,4,13.98,23,"0-15","13.5+"
0,24000,"A","MORTGAGE",72000,7,7.88,29,"0-15","0-8"
0,17000,"B","RENT",115000,16,11.12,32,"15-30","11-13.5"
0,8000,"B","RENT",57996,3,11.12,34,"0-15","11-13.5"
0,5700,"C","MORTGAGE",44000,3,13.23,27,"0-15","11-13.5"
0,1000,"D","RENT",12000,1,16.32,28,"0-15","13.5+"
0,5000,"C","MORTGAGE",64000,3,13.23,28,"0-15","11-13.5"
0,6000,"B","MORTGAGE",141600,4,11.49,36,"0-15","11-13.5"
0,5000,"A","MORTGAGE",60000,9,7.88,24,"0-15","0-8"
0,6000,"A","RENT",52000,6,7.14,28,"0-15","0-8"
1,14500,"D","MORTGAGE",89000,11,15.95,25,"0-15","13.5+"
0,24000,"E","RENT",97000,1,16.82,30,"0-15","13.5+"
0,5000,"D","MORTGAGE",50000,7,NA,34,"0-15","Missing"
0,1600,"C","RENT",86000,4,13.23,32,"0-15","11-13.5"
0,15200,"C","MORTGAGE",120999.96,7,13.61,33,"0-15","13.5+"
0,4500,"B","RENT",45600,2,11.86,37,"0-15","11-13.5"
0,18000,"C","RENT",61500,1,13.23,25,"0-15","11-13.5"
0,10000,"A","RENT",40000,2,7.14,22,"0-15","0-8"
0,2950,"A","MORTGAGE",35000,2,NA,24,"0-15","Missing"
0,6000,"A","RENT",36000,20,7.51,23,"15-30","0-8"
0,8000,"B","RENT",120000,1,NA,25,"0-15","Missing"
0,10000,"A","RENT",110000,5,7.88,23,"0-15","0-8"
0,17000,"B","MORTGAGE",62000,4,NA,31,"0-15","Missing"
0,8000,"A","RENT",54000,7,7.88,24,"0-15","0-8"
0,3600,"D","RENT",39996,2,16.32,35,"0-15","13.5+"
0,10000,"B","RENT",83004,3,11.86,28,"0-15","11-13.5"
0,8700,"A","OWN",65000,3,7.88,25,"0-15","0-8"
0,12000,"B","RENT",33600,2,11.12,21,"0-15","11-13.5"
0,5000,"B","RENT",64151,0,11.86,24,"0-15","11-13.5"
0,9000,"D","MORTGAGE",57204,9,15.58,22,"0-15","13.5+"
0,9600,"D","RENT",55000,3,NA,22,"0-15","Missing"
0,4500,"A","MORTGAGE",55000,0,7.14,31,"0-15","0-8"
0,11250,"C","MORTGAGE",43500,5,13.61,30,"0-15","13.5+"
0,3000,"C","RENT",31200,0,NA,29,"0-15","Missing"
0,4900,"A","RENT",23350,8,7.88,28,"0-15","0-8"
1,2000,"D","RENT",45000,0,14.84,22,"0-15","13.5+"
0,4650,"B","MORTGAGE",30000,6,NA,34,"0-15","Missing"
0,3000,"C","MORTGAGE",33000,2,14.35,23,"0-15","13.5+"
0,9000,"A","MORTGAGE",68500,7,7.88,26,"0-15","0-8"
0,20000,"A","MORTGAGE",60000,3,7.88,23,"0-15","0-8"
0,23000,"B","MORTGAGE",57360,3,NA,28,"0-15","Missing"
0,9600,"A","MORTGAGE",48000,3,NA,24,"0-15","Missing"
1,1500,"E","RENT",39996,8,16.82,25,"0-15","13.5+"
0,12000,"A","MORTGAGE",125004,9,7.14,28,"0-15","0-8"
0,9000,"B","RENT",60000,3,11.86,22,"0-15","11-13.5"
0,10800,"B","MORTGAGE",100800,15,10.75,24,"0-15","8-11"
0,25000,"D","MORTGAGE",115000,6,15.58,39,"0-15","13.5+"
0,10200,"B","RENT",48000,5,10.38,27,"0-15","8-11"
0,5000,"B","RENT",20000,2,11.86,22,"0-15","11-13.5"
0,1800,"D","RENT",45336,6,15.21,22,"0-15","13.5+"
0,9500,"A","RENT",68000,2,7.14,25,"0-15","0-8"
0,6000,"B","RENT",50650,4,11.86,22,"0-15","11-13.5"
0,7500,"A","MORTGAGE",36000,8,7.14,22,"0-15","0-8"
0,8800,"A","MORTGAGE",125000,NA,7.88,43,"Missing","0-8"
0,17500,"E","MORTGAGE",74100,5,17.19,21,"0-15","13.5+"
0,20000,"B","MORTGAGE",2e+05,23,NA,24,"15-30","Missing"
0,7200,"C","RENT",60675.83,11,14.72,21,"0-15","13.5+"
0,10000,"A","RENT",40000,11,7.51,21,"0-15","0-8"
0,5700,"B","MORTGAGE",61200,NA,11.12,27,"Missing","11-13.5"
0,8000,"A","RENT",90000,0,7.88,32,"0-15","0-8"
0,12000,"A","OWN",125000,4,7.88,25,"0-15","0-8"
0,25000,"B","MORTGAGE",110196,17,11.49,22,"15-30","11-13.5"
0,8400,"C","RENT",31200,2,13.23,24,"0-15","11-13.5"
0,10000,"C","OWN",85000,2,13.23,27,"0-15","11-13.5"
0,9000,"B","MORTGAGE",108000,3,10.38,26,"0-15","8-11"
0,4800,"E","MORTGAGE",63000,5,NA,21,"0-15","Missing"
0,4000,"B","MORTGAGE",56400,NA,11.49,23,"Missing","11-13.5"
0,12000,"B","RENT",110000,4,NA,26,"0-15","Missing"
0,1500,"D","RENT",96000,4,NA,26,"0-15","Missing"
0,9000,"A","MORTGAGE",79000,0,6.76,25,"0-15","0-8"
1,1400,"B","RENT",4080,0,11.86,21,"0-15","11-13.5"
1,15000,"D","RENT",36144,NA,15.95,28,"Missing","13.5+"
0,10000,"A","MORTGAGE",88000,20,7.88,26,"15-30","0-8"
0,5600,"B","OWN",56000,0,11.86,34,"0-15","11-13.5"
0,2000,"C","RENT",24600,5,13.61,31,"0-15","13.5+"
1,5000,"B","MORTGAGE",70000,2,11.86,33,"0-15","11-13.5"
0,4000,"B","RENT",80000,21,11.12,22,"15-30","11-13.5"
0,10000,"B","RENT",48000,2,11.86,45,"0-15","11-13.5"
0,3000,"B","MORTGAGE",21000,4,11.49,22,"0-15","11-13.5"
0,5000,"B","RENT",26100,16,10.75,33,"15-30","8-11"
0,12000,"B","MORTGAGE",67992,8,10.75,24,"0-15","8-11"
0,5000,"C","RENT",40000,2,NA,23,"0-15","Missing"
0,15000,"B","RENT",70000,11,10.38,21,"0-15","8-11"
1,16750,"B","MORTGAGE",60996,8,10.38,28,"0-15","8-11"
1,1600,"A","RENT",35000,0,7.88,23,"0-15","0-8"
0,9000,"B","OWN",63000,0,NA,29,"0-15","Missing"
0,5000,"C","RENT",60000,4,13.98,23,"0-15","13.5+"
0,8000,"B","RENT",24000,1,11.12,33,"0-15","11-13.5"
0,2000,"A","RENT",15000,0,7.88,25,"0-15","0-8"
0,1700,"B","OWN",34800,12,10.38,24,"0-15","8-11"
0,4500,"C","RENT",18204,0,13.61,25,"0-15","13.5+"
0,7750,"A","MORTGAGE",57500,2,6.76,26,"0-15","0-8"
0,5000,"C","RENT",30000,6,13.98,44,"0-15","13.5+"
0,6000,"A","MORTGAGE",49800,3,7.14,35,"0-15","0-8"
0,16000,"A","RENT",62000,4,7.88,27,"0-15","0-8"
0,6000,"A","MORTGAGE",92000,5,6.76,28,"0-15","0-8"
0,3200,"D","RENT",20800,4,14.84,23,"0-15","13.5+"
0,10000,"B","MORTGAGE",50000,4,11.86,38,"0-15","11-13.5"
0,7000,"A","MORTGAGE",44208,2,7.51,24,"0-15","0-8"
0,23500,"C","RENT",58704,5,14.72,28,"0-15","13.5+"
0,14000,"B","RENT",72150,3,10.75,23,"0-15","8-11"
0,7000,"A","RENT",31000,6,NA,26,"0-15","Missing"
0,24250,"C","MORTGAGE",92004,3,14.72,26,"0-15","13.5+"
0,6000,"B","OWN",51996,7,10.75,22,"0-15","8-11"
0,12000,"C","OWN",50000,13,13.98,25,"0-15","13.5+"
0,3350,"C","RENT",30000,2,14.72,24,"0-15","13.5+"
0,6250,"A","MORTGAGE",78000,8,6.76,38,"0-15","0-8"
0,7800,"A","MORTGAGE",48000,0,7.51,31,"0-15","0-8"
0,5300,"B","RENT",47500,2,11.49,32,"0-15","11-13.5"
0,2000,"F","RENT",20000,NA,18.3,29,"Missing","13.5+"
0,6000,"B","RENT",42000,0,11.12,26,"0-15","11-13.5"
0,22000,"B","MORTGAGE",150000,7,10.38,25,"0-15","8-11"
0,8000,"A","MORTGAGE",107364,12,6.76,28,"0-15","0-8"
0,3800,"A","MORTGAGE",146000,12,6.39,29,"0-15","0-8"
0,3250,"A","MORTGAGE",63996,4,7.88,22,"0-15","0-8"
1,6000,"D","RENT",171000,5,15.95,28,"0-15","13.5+"
0,10000,"A","MORTGAGE",84000,0,7.88,22,"0-15","0-8"
0,3350,"C","RENT",47756,3,13.98,31,"0-15","13.5+"
0,4000,"A","MORTGAGE",72000,10,7.14,34,"0-15","0-8"
0,5500,"A","MORTGAGE",59484,13,7.14,40,"0-15","0-8"
0,7000,"C","RENT",33000,1,13.61,23,"0-15","13.5+"
0,25000,"D","MORTGAGE",93200,13,15.58,25,"0-15","13.5+"
0,1500,"B","MORTGAGE",70392,9,NA,27,"0-15","Missing"
0,7500,"A","MORTGAGE",59436,1,6.76,25,"0-15","0-8"
0,10000,"C","RENT",92652,4,13.23,26,"0-15","11-13.5"
0,8000,"D","RENT",49992,5,15.95,24,"0-15","13.5+"
1,16000,"C","MORTGAGE",53000,14,14.35,23,"0-15","13.5+"
0,4000,"A","RENT",33000,7,6.76,27,"0-15","0-8"
0,8000,"A","MORTGAGE",52000,2,7.51,36,"0-15","0-8"
0,6000,"C","RENT",29000,11,13.61,23,"0-15","13.5+"
0,25000,"B","MORTGAGE",1e+05,3,10.75,25,"0-15","8-11"
1,10000,"B","MORTGAGE",125000,6,10.38,23,"0-15","8-11"
0,2500,"A","RENT",87000,0,7.14,34,"0-15","0-8"
0,4750,"A","MORTGAGE",56000,8,7.14,22,"0-15","0-8"
0,5000,"A","MORTGAGE",40113,6,7.14,24,"0-15","0-8"
0,3000,"A","RENT",37000,0,6.39,21,"0-15","0-8"
0,6000,"B","RENT",57000,3,10.75,43,"0-15","8-11"
0,20000,"B","RENT",62400,17,11.12,24,"15-30","11-13.5"
0,16000,"A","MORTGAGE",56532,NA,7.88,21,"Missing","0-8"
0,4000,"B","RENT",32004,18,11.49,32,"15-30","11-13.5"
0,6000,"C","RENT",63000,3,13.23,26,"0-15","11-13.5"
0,6300,"C","RENT",61000,3,13.61,28,"0-15","13.5+"
0,2400,"C","RENT",43812,2,14.35,31,"0-15","13.5+"
0,3000,"A","RENT",50000,1,7.88,35,"0-15","0-8"
0,5325,"B","MORTGAGE",119000,2,10.38,28,"0-15","8-11"
0,5000,"E","RENT",24996,2,16.45,21,"0-15","13.5+"
0,1600,"D","RENT",40000,1,14.84,35,"0-15","13.5+"
0,8000,"A","RENT",39996,9,7.14,39,"0-15","0-8"
0,5000,"A","RENT",50000,2,7.88,22,"0-15","0-8"
0,3500,"C","OWN",21600,1,13.61,41,"0-15","13.5+"
0,3000,"A","OWN",64800,11,NA,26,"0-15","Missing"
0,25000,"D","RENT",69996,4,15.95,32,"0-15","13.5+"
0,8000,"A","RENT",45000,0,NA,32,"0-15","Missing"
0,5000,"D","RENT",98004,0,14.84,23,"0-15","13.5+"
0,12250,"B","RENT",26000,1,11.49,24,"0-15","11-13.5"
0,4750,"B","RENT",8000,1,11.12,28,"0-15","11-13.5"
0,1000,"A","MORTGAGE",70885,20,6.39,26,"15-30","0-8"
0,17600,"E","RENT",97000,5,17.19,24,"0-15","13.5+"
0,20000,"B","RENT",88000,4,10.38,27,"0-15","8-11"
0,16000,"A","MORTGAGE",101000,6,7.88,26,"0-15","0-8"
0,10000,"A","MORTGAGE",88000,8,7.51,23,"0-15","0-8"
0,4000,"A","MORTGAGE",102000,5,7.88,31,"0-15","0-8"
0,18000,"A","RENT",240000,7,7.88,30,"0-15","0-8"
0,15000,"A","MORTGAGE",78000,7,7.88,36,"0-15","0-8"
0,4000,"B","RENT",24000,2,NA,23,"0-15","Missing"
0,18000,"A","MORTGAGE",45000,14,7.88,21,"0-15","0-8"
0,10000,"B","RENT",54316,15,11.86,26,"0-15","11-13.5"
0,1200,"B","MORTGAGE",43500,0,NA,27,"0-15","Missing"
0,8100,"A","MORTGAGE",40000,2,7.14,22,"0-15","0-8"
0,14000,"A","MORTGAGE",141996,0,7.51,25,"0-15","0-8"
0,7000,"D","MORTGAGE",57000,5,15.21,26,"0-15","13.5+"
0,3500,"C","RENT",44000,12,13.61,37,"0-15","13.5+"
0,12250,"C","RENT",50000,8,14.72,24,"0-15","13.5+"
0,9600,"A","MORTGAGE",35004,3,7.88,24,"0-15","0-8"
0,25000,"D","MORTGAGE",97000,5,16.32,30,"0-15","13.5+"
0,5000,"B","OWN",24000,NA,10.38,23,"Missing","8-11"
0,25000,"D","MORTGAGE",230004,19,15.58,43,"15-30","13.5+"
0,7500,"B","MORTGAGE",57000,5,11.86,22,"0-15","11-13.5"
0,2500,"A","MORTGAGE",72000,14,7.51,36,"0-15","0-8"
0,8000,"C","MORTGAGE",91500,4,13.61,21,"0-15","13.5+"
0,2500,"B","OWN",22200,NA,11.49,28,"Missing","11-13.5"
0,15000,"A","RENT",60000,5,NA,22,"0-15","Missing"
0,25000,"B","RENT",70000,3,11.86,24,"0-15","11-13.5"
0,11500,"B","RENT",125000,4,10.38,24,"0-15","8-11"
0,19200,"A","RENT",69996,18,NA,43,"15-30","Missing"
0,10000,"A","MORTGAGE",65000,9,7.88,22,"0-15","0-8"
0,15000,"B","OWN",48000,13,11.12,26,"0-15","11-13.5"
0,1000,"B","RENT",25200,3,10.25,29,"0-15","8-11"
0,1500,"C","MORTGAGE",50004,1,13.11,29,"0-15","11-13.5"
0,15000,"B","RENT",45000,0,NA,23,"0-15","Missing"
0,5500,"C","MORTGAGE",28800,5,NA,24,"0-15","Missing"
0,2000,"C","RENT",15996,1,13.48,25,"0-15","11-13.5"
0,9600,"C","RENT",53000,7,12.73,29,"0-15","11-13.5"
0,2000,"A","MORTGAGE",56004,12,7.51,22,"0-15","0-8"
0,1500,"B","MORTGAGE",74000,9,10.62,36,"0-15","8-11"
0,5000,"A","RENT",82150,4,7.51,33,"0-15","0-8"
0,11000,"D","RENT",62304,3,NA,30,"0-15","Missing"
0,10000,"B","MORTGAGE",70000,16,9.88,36,"15-30","8-11"
0,9000,"A","RENT",47700,2,7.14,34,"0-15","0-8"
0,3000,"B","MORTGAGE",73000,12,NA,22,"0-15","Missing"
0,5000,"D","RENT",35000,3,15.7,25,"0-15","13.5+"
0,5300,"A","OWN",36000,4,7.14,29,"0-15","0-8"
0,2500,"A","MORTGAGE",33360,7,7.14,24,"0-15","0-8"
0,1800,"A","RENT",51000,5,7.51,37,"0-15","0-8"
0,18500,"C","MORTGAGE",59400,14,12.73,25,"0-15","11-13.5"
0,5000,"C","RENT",32760,3,13.48,22,"0-15","11-13.5"
0,12000,"B","MORTGAGE",70000,9,11.36,24,"0-15","11-13.5"
0,7000,"B","RENT",28000,4,10.62,23,"0-15","8-11"
0,6000,"B","MORTGAGE",84000,8,10.62,25,"0-15","8-11"
0,2500,"B","MORTGAGE",70000,13,10.99,26,"0-15","8-11"
0,9500,"C","RENT",48602,0,12.73,24,"0-15","11-13.5"
0,17500,"C","MORTGAGE",73200,17,NA,26,"15-30","Missing"
0,3200,"C","MORTGAGE",96000,5,NA,40,"0-15","Missing"
0,3000,"A","MORTGAGE",74000,1,6.76,26,"0-15","0-8"
0,17500,"C","RENT",49176,7,13.85,22,"0-15","13.5+"
0,15000,"B","MORTGAGE",86000,14,10.62,28,"0-15","8-11"
0,2300,"B","MORTGAGE",72800,0,10.62,24,"0-15","8-11"
0,5500,"A","MORTGAGE",85000,5,6.76,47,"0-15","0-8"
0,10000,"D","MORTGAGE",61476,1,15.33,29,"0-15","13.5+"
0,10000,"C","RENT",50500,3,13.85,25,"0-15","13.5+"
0,10850,"B","RENT",38400,5,10.99,39,"0-15","8-11"
0,4800,"B","RENT",48000,0,9.88,24,"0-15","8-11"
0,5000,"B","RENT",74500,8,11.36,26,"0-15","11-13.5"
0,15000,"C","RENT",38004,5,12.73,27,"0-15","11-13.5"
0,6500,"A","MORTGAGE",95000,4,7.14,25,"0-15","0-8"
1,5000,"C","RENT",26400,7,13.11,28,"0-15","11-13.5"
0,6400,"E","RENT",31800,2,16.82,28,"0-15","13.5+"
0,8500,"C","OWN",38000,0,13.11,24,"0-15","11-13.5"
0,15000,"B","MORTGAGE",69000,18,10.62,29,"15-30","8-11"
0,8400,"C","MORTGAGE",63000,2,12.73,22,"0-15","11-13.5"
0,1200,"D","RENT",35004,0,15.7,22,"0-15","13.5+"
0,3900,"B","MORTGAGE",45000,0,11.36,27,"0-15","11-13.5"
1,8000,"A","RENT",36996,12,7.14,22,"0-15","0-8"
0,3000,"A","MORTGAGE",69996,13,6.39,24,"0-15","0-8"
0,13000,"B","RENT",52809.12,39,10.62,34,"30-45","8-11"
0,3500,"D","OWN",28500,4,14.59,24,"0-15","13.5+"
0,9800,"B","MORTGAGE",78000,11,10.99,24,"0-15","8-11"
0,8000,"B","RENT",68500,6,10.62,33,"0-15","8-11"
0,25000,"D","MORTGAGE",182004,7,16.07,40,"0-15","13.5+"
0,6400,"C","OWN",58000,4,13.48,23,"0-15","11-13.5"
0,2100,"B","RENT",9600,3,10.62,23,"0-15","8-11"
0,3000,"A","MORTGAGE",105996,7,7.51,24,"0-15","0-8"
0,11000,"C","MORTGAGE",80000,1,12.73,23,"0-15","11-13.5"
0,2000,"B","RENT",45996,6,11.36,22,"0-15","11-13.5"
0,12000,"C","MORTGAGE",95000,5,13.11,28,"0-15","11-13.5"
0,8000,"A","MORTGAGE",64000,2,6.76,32,"0-15","0-8"
0,20000,"F","RENT",130606,7,18.3,30,"0-15","13.5+"
0,4000,"D","RENT",24000,2,16.07,41,"0-15","13.5+"
0,2400,"B","MORTGAGE",69684,4,NA,24,"0-15","Missing"
0,5000,"C","RENT",23000,1,NA,24,"0-15","Missing"
0,13000,"D","MORTGAGE",1e+05,3,15.33,29,"0-15","13.5+"
0,2400,"C","RENT",40000,1,12.73,22,"0-15","11-13.5"
0,4500,"B","RENT",39600,6,10.25,28,"0-15","8-11"
0,3000,"D","RENT",42708,2,15.33,24,"0-15","13.5+"
0,12000,"B","RENT",42000,1,9.88,30,"0-15","8-11"
0,3000,"D","MORTGAGE",60000,5,14.59,25,"0-15","13.5+"
0,5600,"C","RENT",69996,21,13.11,23,"15-30","11-13.5"
0,6500,"C","RENT",30000,4,13.85,22,"0-15","13.5+"
0,10000,"A","MORTGAGE",39996,5,7.51,23,"0-15","0-8"
1,10000,"D","RENT",50004,7,15.33,29,"0-15","13.5+"
0,16000,"C","RENT",48000,2,14.22,27,"0-15","13.5+"
0,5000,"C","RENT",55000,3,13.48,26,"0-15","11-13.5"
1,1000,"B","RENT",24000,0,10.99,21,"0-15","8-11"
0,12000,"B","MORTGAGE",116000,3,10.25,22,"0-15","8-11"
1,1000,"B","RENT",28000,6,10.25,22,"0-15","8-11"
0,7500,"A","RENT",20796,2,7.88,24,"0-15","0-8"
0,6000,"A","RENT",72000,0,7.88,28,"0-15","0-8"
0,14400,"B","MORTGAGE",67000,3,9.88,28,"0-15","8-11"
0,10000,"A","RENT",33280,2,7.51,23,"0-15","0-8"
0,10000,"A","RENT",88000,7,7.51,29,"0-15","0-8"
0,12000,"B","MORTGAGE",60000,11,10.99,25,"0-15","8-11"
0,20000,"A","MORTGAGE",76000,22,NA,23,"15-30","Missing"
1,25000,"C","OWN",93000,12,12.73,23,"0-15","11-13.5"
1,24250,"C","MORTGAGE",128004,19,14.22,42,"15-30","13.5+"
0,3500,"A","RENT",50250,20,7.14,22,"15-30","0-8"
0,4800,"C","RENT",40800,5,13.85,24,"0-15","13.5+"
0,25000,"B","RENT",56952,3,11.36,30,"0-15","11-13.5"
0,3000,"A","RENT",42000,3,7.51,37,"0-15","0-8"
0,14000,"A","MORTGAGE",106839,18,7.88,24,"15-30","0-8"
0,10000,"B","RENT",56000,7,11.36,33,"0-15","11-13.5"
0,25000,"B","MORTGAGE",107000,3,10.99,29,"0-15","8-11"
0,25000,"B","RENT",40000,3,10.25,34,"0-15","8-11"
0,10500,"D","RENT",351699.96,7,15.7,31,"0-15","13.5+"
1,4750,"A","OWN",18000,0,7.88,32,"0-15","0-8"
0,4500,"D","RENT",49200,2,16.07,27,"0-15","13.5+"
0,2000,"C","RENT",21240,NA,14.22,30,"Missing","13.5+"
0,25000,"B","MORTGAGE",80000,NA,10.25,23,"Missing","8-11"
0,10750,"D","RENT",37000,6,14.59,69,"0-15","13.5+"
0,25000,"C","MORTGAGE",119000,14,12.73,30,"0-15","11-13.5"
0,12000,"D","MORTGAGE",64800,5,15.7,35,"0-15","13.5+"
0,2000,"C","RENT",21000,0,14.22,22,"0-15","13.5+"
0,10000,"B","MORTGAGE",45000,5,9.88,31,"0-15","8-11"
0,2800,"B","RENT",24000,7,10.99,32,"0-15","8-11"
1,15000,"D","MORTGAGE",99996,2,15.33,29,"0-15","13.5+"
0,12000,"C","OWN",31000,4,12.73,27,"0-15","11-13.5"
0,5000,"A","MORTGAGE",83004,19,6.76,25,"15-30","0-8"
0,12350,"D","RENT",120000,0,14.96,34,"0-15","13.5+"
0,8000,"A","RENT",99996,5,7.14,21,"0-15","0-8"
0,25000,"C","OWN",75000,3,13.85,27,"0-15","13.5+"
0,21000,"B","MORTGAGE",44400,34,10.99,29,"30-45","8-11"
0,25000,"B","MORTGAGE",90000,2,11.36,32,"0-15","11-13.5"
0,5000,"A","RENT",35000,1,NA,29,"0-15","Missing"
0,25000,"C","RENT",140000,11,13.11,28,"0-15","11-13.5"
0,13750,"B","MORTGAGE",42000,3,11.36,21,"0-15","11-13.5"
0,24000,"B","MORTGAGE",114996,1,10.62,26,"0-15","8-11"
1,25000,"B","MORTGAGE",120000,19,10.99,32,"15-30","8-11"
0,25000,"D","RENT",143000,4,16.07,31,"0-15","13.5+"
0,3300,"B","RENT",57600,1,NA,28,"0-15","Missing"
0,6000,"A","MORTGAGE",69000,16,7.14,26,"15-30","0-8"
0,8000,"A","RENT",45996,2,7.51,22,"0-15","0-8"
0,3000,"B","RENT",28000,4,10.25,24,"0-15","8-11"
0,25000,"B","MORTGAGE",235000,3,10.62,33,"0-15","8-11"
0,6000,"B","RENT",36100,0,9.88,23,"0-15","8-11"
0,12000,"D","RENT",55000,2,14.59,39,"0-15","13.5+"
0,10000,"A","MORTGAGE",75000,3,7.51,55,"0-15","0-8"
1,12000,"B","MORTGAGE",26000,7,11.36,28,"0-15","11-13.5"
0,3000,"C","RENT",20000,2,13.11,22,"0-15","11-13.5"
0,12000,"B","MORTGAGE",741600,3,10.25,31,"0-15","8-11"
0,12000,"A","MORTGAGE",93000,5,7.88,25,"0-15","0-8"
0,15000,"D","MORTGAGE",135000,6,15.33,26,"0-15","13.5+"
1,2500,"C","RENT",18984,16,14.22,22,"15-30","13.5+"
0,12000,"C","MORTGAGE",52000,1,13.85,33,"0-15","13.5+"
0,20000,"E","MORTGAGE",109500,11,17.56,26,"0-15","13.5+"
0,7000,"A","RENT",22884,2,7.51,26,"0-15","0-8"
0,5000,"C","MORTGAGE",33685,9,13.85,22,"0-15","13.5+"
0,10000,"B","RENT",25000,4,11.36,24,"0-15","11-13.5"
0,11175,"D","RENT",40000,28,14.96,33,"15-30","13.5+"
0,1800,"B","RENT",35000,3,11.36,26,"0-15","11-13.5"
0,4750,"B","OWN",22800,3,11.36,24,"0-15","11-13.5"
1,4000,"D","RENT",34000,26,14.59,36,"15-30","13.5+"
0,12325,"C","RENT",75000,6,12.73,30,"0-15","11-13.5"
0,11500,"A","RENT",24000,0,7.51,24,"0-15","0-8"
0,1800,"C","OWN",45600,6,13.48,22,"0-15","11-13.5"
0,6000,"A","RENT",82000,8,7.88,26,"0-15","0-8"
0,4000,"B","RENT",16800,2,10.25,22,"0-15","8-11"
1,10000,"D","RENT",30000,4,NA,24,"0-15","Missing"
0,6400,"D","RENT",31836,2,14.96,29,"0-15","13.5+"
0,8000,"C","RENT",50004,5,12.73,23,"0-15","11-13.5"
0,1500,"C","RENT",51996,17,13.85,26,"15-30","13.5+"
0,10000,"D","OWN",27600,2,NA,24,"0-15","Missing"
0,9600,"A","MORTGAGE",51996,6,7.14,22,"0-15","0-8"
0,12800,"C","RENT",46000,2,13.48,35,"0-15","11-13.5"
0,18000,"A","MORTGAGE",95000,0,7.88,28,"0-15","0-8"
0,5000,"B","RENT",27919.2,NA,NA,29,"Missing","Missing"
0,10000,"A","MORTGAGE",92000,5,7.51,34,"0-15","0-8"
0,25000,"D","RENT",134000,11,16.07,24,"0-15","13.5+"
0,10000,"A","RENT",80004,5,7.51,35,"0-15","0-8"
0,15000,"B","MORTGAGE",156000,15,10.25,24,"0-15","8-11"
0,25000,"B","MORTGAGE",83000,2,10.99,26,"0-15","8-11"
0,18000,"B","RENT",36000,NA,9.88,21,"Missing","8-11"
0,15000,"C","MORTGAGE",68000,29,NA,28,"15-30","Missing"
0,15000,"C","MORTGAGE",125000,20,13.85,26,"15-30","13.5+"
0,15250,"E","RENT",37200,0,17.93,23,"0-15","13.5+"
0,15000,"B","MORTGAGE",110000,5,10.25,24,"0-15","8-11"
0,13000,"C","MORTGAGE",51000,3,13.48,22,"0-15","11-13.5"
0,24000,"B","MORTGAGE",66948,1,10.62,48,"0-15","8-11"
0,5000,"B","MORTGAGE",36000,3,NA,25,"0-15","Missing"
0,5000,"B","RENT",135000,37,11.36,26,"30-45","11-13.5"
1,10000,"E","MORTGAGE",26000,0,NA,23,"0-15","Missing"
0,12000,"A","MORTGAGE",119496,14,7.88,23,"0-15","0-8"
0,18000,"A","MORTGAGE",65000,15,7.51,27,"0-15","0-8"
0,1500,"D","MORTGAGE",38208,2,NA,36,"0-15","Missing"
0,12250,"D","RENT",48000,9,14.59,28,"0-15","13.5+"
0,1000,"B","MORTGAGE",78000,11,9.88,23,"0-15","8-11"
0,7000,"A","RENT",18000,1,7.88,23,"0-15","0-8"
1,7750,"C","MORTGAGE",104000,8,14.22,28,"0-15","13.5+"
0,25000,"B","RENT",63235,3,10.25,32,"0-15","8-11"
0,10000,"E","RENT",68400,NA,16.82,44,"Missing","13.5+"
0,4000,"D","RENT",20000,4,14.59,28,"0-15","13.5+"
1,10000,"E","RENT",1e+05,NA,17.93,21,"Missing","13.5+"
0,10000,"B","RENT",70800,56,11.36,41,"45+","11-13.5"
0,10000,"D","MORTGAGE",61000,6,15.33,23,"0-15","13.5+"
0,4200,"A","MORTGAGE",42000,0,6.76,27,"0-15","0-8"
0,5525,"B","RENT",90000,0,11.36,26,"0-15","11-13.5"
0,12000,"A","MORTGAGE",88000,23,7.51,37,"15-30","0-8"
0,4500,"B","RENT",84998.64,5,10.99,39,"0-15","8-11"
0,4000,"A","MORTGAGE",40000,NA,6.39,23,"Missing","0-8"
0,10000,"D","RENT",42900,3,NA,26,"0-15","Missing"
0,1400,"C","OWN",60000,15,14.22,25,"0-15","13.5+"
0,5000,"C","MORTGAGE",102996,1,14.22,24,"0-15","13.5+"
0,9600,"A","RENT",85000,4,7.51,36,"0-15","0-8"
0,7200,"C","RENT",34099.2,2,12.73,26,"0-15","11-13.5"
0,25000,"F","RENT",114000,10,NA,37,"0-15","Missing"
0,10000,"A","RENT",45000,3,7.51,24,"0-15","0-8"
0,4000,"A","RENT",67450,8,6.76,23,"0-15","0-8"
